Id,Reputation,DaysExisted,Views,UpVotes,DownVotes,QuestionViews,QuestionVotes,Questions,Answers,AcceptedAnswers,GoldBadges,SilverBadges,BronzeBadges
"277652","101","110","0","0","0","0","0","0","0","0","0","0","0"
"277653","101","110","0","0","0","0","0","0","0","0","0","0","0"
"115923","101","1745","1","0","0","0","0","0","0","0","0","0","1"
"248465","101","436","0","1","0","0","0","0","0","0","0","0","1"
"248474","101","436","0","2","0","0","0","0","0","0","0","0","2"
"115921","101","1745","2","5","0","0","0","0","0","0","0","0","2"
"115919","101","1745","1","0","0","0","0","0","0","0","0","0","0"
"180882","101","1126","0","0","0","0","0","0","0","0","0","0","0"
"248481","101","435","0","2","0","0","0","0","0","0","0","0","2"
"180883","101","1126","1","0","0","0","0","0","0","0","0","0","1"
"180884","101","1126","0","2","0","0","0","0","0","0","0","0","1"
"248498","101","435","0","0","0","0","0","0","0","0","0","0","0"
"115914","101","1745","0","2","0","0","0","0","0","0","0","0","1"
"248501","101","435","1","6","0","0","0","0","0","0","0","0","2"
"248510","101","435","0","0","0","0","0","0","0","0","0","0","0"
"115911","101","1745","0","0","0","0","0","0","0","0","0","0","1"
"237924","101","559","0","0","0","0","0","0","0","0","0","0","0"
"180887","101","1126","0","0","0","0","0","0","0","0","0","0","0"
"248521","101","435","0","0","0","70","0","1","0","0","0","0","0"
"237920","101","559","0","1","0","0","0","0","0","0","0","0","2"
"115910","101","1745","0","3","0","0","0","0","0","0","0","0","2"
"180889","101","1126","1","0","0","0","0","0","0","0","0","0","1"
"248537","101","435","0","0","0","0","0","0","0","0","0","0","0"
"248539","101","435","0","1","0","0","0","0","0","0","0","0","1"
"248540","101","435","0","0","0","0","0","0","0","0","0","0","0"
"248552","101","434","0","0","0","0","0","0","0","0","0","0","0"
"237910","101","559","0","0","0","0","0","0","0","0","0","0","0"
"237908","101","560","1","0","0","39","0","1","0","0","0","0","0"
"237904","101","560","0","6","0","0","0","0","0","0","0","0","1"
"248588","101","434","0","0","0","0","0","0","0","0","0","0","1"
"115895","101","1745","0","6","0","0","0","0","0","0","0","0","2"
"248593","101","434","1","2","0","0","0","0","0","0","0","0","2"
"115893","101","1745","0","0","0","0","0","0","0","0","0","0","1"
"115873","101","1745","0","2","0","0","0","0","0","0","0","0","1"
"248609","101","434","0","0","0","0","0","0","0","0","0","0","1"
"237893","101","560","0","2","0","0","0","0","0","0","0","0","2"
"248616","101","433","0","0","0","0","0","0","0","0","0","0","0"
"248621","101","433","0","3","0","0","0","0","0","0","0","0","2"
"248625","101","433","0","4","0","0","0","0","0","0","0","0","1"
"248639","101","433","0","0","0","0","0","0","0","0","0","0","1"
"248644","101","433","0","1","0","0","0","0","0","0","0","0","2"
"248649","101","433","0","1","0","0","0","0","0","0","0","0","1"
"237880","101","560","2","0","0","0","0","0","0","0","0","0","0"
"237877","101","560","0","0","0","0","0","0","0","0","0","0","0"
"115872","101","1745","0","4","0","0","0","0","0","0","0","0","2"
"248660","101","433","0","0","0","0","0","0","0","0","0","0","0"
"248661","101","433","0","0","0","0","0","0","0","0","0","0","1"
"115867","101","1745","5","0","0","0","0","0","0","0","0","0","2"
"270019","101","207","0","5","0","0","0","0","0","0","0","0","1"
"105702","101","1834","0","0","0","0","0","0","0","0","0","0","1"
"270022","101","207","0","0","0","0","0","0","0","0","0","0","0"
"11390","101","3099","0","3","0","0","0","0","0","0","0","0","2"
"11391","101","3099","1","1","0","0","0","0","0","0","0","0","2"
"186019","101","1079","0","0","0","0","0","0","0","0","0","0","1"
"11392","101","3099","1","0","0","0","0","0","0","0","0","0","0"
"11394","101","3098","0","0","0","0","0","0","0","0","0","0","1"
"105683","101","1834","0","0","0","0","0","0","0","0","0","0","1"
"186018","101","1079","0","1","0","0","0","0","0","0","0","0","1"
"186014","101","1079","0","2","0","0","0","0","0","0","0","0","2"
"185996","101","1079","3","1","0","0","0","0","0","0","0","0","2"
"185988","101","1079","0","2","0","0","0","0","0","0","0","0","2"
"270036","101","207","0","2","0","0","0","0","0","0","0","0","1"
"11409","101","3098","1","0","0","0","0","0","0","0","0","0","0"
"270039","101","207","0","0","0","0","0","0","0","0","0","0","0"
"185976","101","1079","1","0","0","0","0","0","0","0","0","0","2"
"105656","101","1834","3","2","0","0","0","0","0","0","0","0","1"
"185963","101","1079","0","2","0","0","0","0","0","0","0","0","2"
"11411","101","3098","0","12","0","0","0","0","0","0","0","0","2"
"185951","101","1079","1","2","0","0","0","0","0","0","0","0","2"
"11415","101","3098","0","23","0","0","0","0","0","0","0","0","3"
"185942","101","1079","0","0","0","0","0","0","0","0","0","0","1"
"270054","101","206","0","0","0","0","0","0","0","0","0","0","0"
"185924","101","1079","0","5","0","0","0","0","0","0","0","0","2"
"185922","101","1079","0","0","0","0","0","0","0","0","0","0","0"
"185916","101","1080","3","0","0","0","0","0","0","0","0","0","1"
"185914","101","1080","0","1","0","0","0","0","0","0","0","0","2"
"105634","101","1834","0","0","0","0","0","0","0","0","0","0","1"
"185910","101","1080","0","0","0","0","0","0","0","0","0","0","1"
"105632","101","1834","0","0","0","0","0","0","0","0","0","0","1"
"185907","101","1080","0","2","0","0","0","0","0","0","0","0","2"
"11426","101","3097","5","0","0","1618","10","1","0","0","0","0","3"
"270064","101","206","0","0","0","0","0","0","0","0","0","0","1"
"185902","101","1080","0","0","0","68","0","1","0","0","0","0","1"
"185889","101","1080","0","7","0","0","0","0","0","0","0","0","1"
"105619","101","1835","2","1","0","0","0","0","0","0","0","0","2"
"270079","101","206","0","1","0","0","0","0","0","0","0","0","1"
"270080","101","206","0","2","0","0","0","0","0","0","0","0","1"
"105609","101","1835","0","1","0","0","0","0","0","0","0","0","1"
"105607","101","1835","0","0","0","0","0","0","0","0","0","0","1"
"185856","101","1080","0","4","0","0","0","0","0","0","0","0","2"
"11436","101","3097","2","0","0","0","0","0","0","0","0","0","0"
"185836","101","1080","0","0","0","0","0","0","0","0","0","0","1"
"270088","101","206","0","3","0","0","0","0","0","0","0","0","1"
"105586","101","1835","1","0","0","0","0","0","0","0","0","0","2"
"105582","101","1835","1","2","0","0","0","0","0","0","0","0","1"
"11442","101","3097","3","0","0","0","0","0","0","0","0","0","2"
"105578","101","1835","0","0","0","0","0","0","0","0","0","0","1"
"185813","101","1080","0","12","0","0","0","0","0","0","0","0","1"
"105575","101","1835","0","0","0","0","0","0","0","0","0","0","1"
"185808","101","1080","0","10","0","0","0","0","0","0","0","0","1"
"270093","101","206","0","1","0","0","0","0","0","0","0","0","2"
"185803","101","1081","0","1","0","0","0","0","0","0","0","0","1"
"105564","101","1835","4","4","0","0","0","0","0","0","0","0","2"
"185798","101","1081","0","0","0","0","0","0","0","0","0","0","0"
"11446","101","3097","5","0","0","0","0","0","0","0","0","0","0"
"270098","101","206","0","0","0","0","0","0","0","0","0","0","1"
"105550","101","1835","0","0","0","0","0","0","0","0","0","0","1"
"185786","101","1081","0","3","0","0","0","0","0","0","0","0","1"
"105549","101","1835","1","3","0","0","0","0","0","0","0","0","2"
"270103","101","206","0","1","0","0","0","0","0","0","0","0","1"
"105542","101","1835","0","1","0","0","0","0","0","0","0","0","1"
"185783","101","1081","0","0","0","0","0","0","0","0","0","0","1"
"185782","101","1081","0","0","0","0","0","0","0","0","0","0","1"
"270108","101","206","0","0","0","0","0","0","0","0","0","0","0"
"105539","101","1835","0","0","0","0","0","0","0","0","0","0","0"
"270109","101","206","0","1","0","0","0","0","0","0","0","0","1"
"270112","101","206","0","1","0","0","0","0","0","0","0","0","1"
"105531","101","1836","0","0","0","0","0","0","0","0","0","0","0"
"11458","101","3096","3","0","0","0","0","0","0","0","0","0","1"
"105529","101","1836","0","23","0","0","0","0","0","0","0","0","2"
"185774","101","1081","0","1","0","0","0","0","0","0","0","0","2"
"185771","101","1081","0","0","0","0","0","0","0","0","0","0","1"
"185768","101","1081","0","9","0","0","0","0","0","0","0","0","1"
"105831","101","1833","1","0","0","0","0","0","0","0","0","0","0"
"105828","101","1833","0","24","0","0","0","0","0","0","0","0","2"
"105827","101","1833","0","0","0","0","0","0","0","0","0","0","1"
"105825","101","1833","0","0","0","0","0","0","0","0","0","0","2"
"11269","101","3103","1","0","0","0","0","0","0","0","0","0","0"
"11274","101","3103","0","2","0","0","0","0","0","0","0","0","2"
"105833","101","1833","0","1","0","0","0","0","0","0","0","0","3"
"105803","101","1833","1","0","0","0","0","0","0","0","0","0","0"
"11258","101","3103","2","0","0","0","0","0","0","0","0","0","0"
"105849","101","1832","0","0","0","0","0","0","0","0","0","0","1"
"11251","101","3103","0","23","0","0","0","0","0","0","0","0","2"
"105865","101","1832","0","0","0","0","0","0","0","0","0","0","0"
"105870","101","1832","0","1","0","0","0","0","0","0","0","0","2"
"11306","101","3101","0","0","0","0","0","0","0","0","0","0","1"
"105875","101","1832","0","0","0","0","0","0","0","0","0","0","1"
"11232","101","3103","0","19","0","0","0","0","0","0","0","0","4"
"11322","101","3101","2","0","0","346","0","1","0","0","0","0","1"
"11323","101","3101","2","0","0","0","0","0","0","0","0","0","1"
"11324","101","3101","1","0","0","0","0","0","0","0","0","0","0"
"105877","101","1832","0","1","0","0","0","0","0","0","0","0","2"
"11231","101","3103","0","0","0","0","0","0","0","0","0","0","0"
"11229","101","3103","2","0","0","0","0","0","0","0","0","0","1"
"105769","101","1833","0","0","0","0","0","0","0","0","0","0","0"
"11221","101","3104","1","0","0","0","0","0","0","0","0","0","0"
"11216","101","3104","1","0","0","0","0","0","0","0","0","0","0"
"11214","101","3104","4","0","0","0","0","0","0","0","0","0","1"
"269894","101","208","0","1","0","0","0","0","0","0","0","0","1"
"11204","101","3104","0","1","0","0","0","0","0","0","0","0","1"
"11333","101","3100","0","0","0","0","0","0","0","0","0","0","1"
"11336","101","3100","0","0","0","0","0","0","0","0","0","0","1"
"11179","101","3105","26","0","0","0","0","0","1","0","0","0","1"
"11162","101","3105","1","0","0","0","0","0","0","0","0","0","0"
"11159","101","3105","0","0","0","0","0","0","0","0","0","0","0"
"11158","101","3105","1","0","0","0","0","0","0","0","0","0","1"
"11154","101","3105","0","0","0","0","0","0","0","0","0","0","1"
"11339","101","3100","0","3","0","0","0","0","0","0","0","0","2"
"11141","101","3106","0","13","0","0","0","0","0","0","0","0","2"
"11140","101","3106","3","0","0","0","0","0","0","0","0","0","1"
"11137","101","3106","0","0","0","0","0","0","0","0","0","0","1"
"11134","101","3106","0","3","0","0","0","0","0","0","0","0","2"
"11130","101","3106","1","0","0","0","0","0","0","0","0","0","0"
"269955","101","207","0","0","0","0","0","0","0","0","0","0","0"
"269956","101","207","0","0","0","0","0","0","0","0","0","0","0"
"11126","101","3106","0","0","0","0","0","0","0","0","0","0","0"
"11351","101","3100","0","0","0","0","0","0","0","0","0","0","0"
"11119","101","3107","0","0","0","0","0","0","0","0","0","0","1"
"269964","101","207","0","2","0","0","0","0","0","0","0","0","1"
"11116","101","3107","3","0","0","0","0","0","0","0","0","0","0"
"11106","101","3107","3","0","0","0","0","0","0","0","0","0","0"
"11365","101","3100","1","0","0","0","0","0","0","0","0","0","1"
"11099","101","3107","3","0","0","0","0","0","0","0","0","0","1"
"269977","101","207","0","0","0","0","0","0","0","0","0","0","0"
"11092","101","3108","0","0","0","0","0","0","0","0","0","0","0"
"11090","101","3108","0","0","0","0","0","0","0","0","0","0","1"
"269986","101","207","0","1","0","0","0","0","0","0","0","0","1"
"105733","101","1834","1","1","0","0","0","0","0","0","0","0","2"
"11089","101","3108","4","0","0","163","0","1","0","0","0","0","1"
"269989","101","207","0","0","0","0","0","0","0","0","0","0","0"
"269992","101","207","0","0","0","0","0","0","0","0","0","0","0"
"11370","101","3100","2","1","0","0","0","0","0","0","0","0","2"
"269993","101","207","0","1","0","0","0","0","0","0","0","0","2"
"11084","101","3108","1","0","0","0","0","0","0","0","0","0","0"
"269995","101","207","1","1","0","31","0","1","0","0","0","0","1"
"269997","101","207","1","0","0","0","0","0","0","0","0","0","1"
"11373","101","3099","0","1","0","0","0","0","0","0","0","0","2"
"11375","101","3099","6","4","0","0","0","0","0","0","0","0","2"
"11078","101","3435","2","0","0","0","0","0","0","0","0","0","0"
"105720","101","1834","4","0","0","0","0","0","0","0","0","0","0"
"11072","101","3109","0","0","0","0","0","0","0","0","0","0","1"
"11068","101","3109","3","0","0","0","0","0","0","0","0","0","1"
"105718","101","1834","0","4","0","0","0","0","0","0","0","0","1"
"11380","101","3099","0","1","0","0","0","0","0","0","0","0","2"
"11061","101","3109","2","0","0","0","0","0","0","0","0","0","1"
"186033","101","1078","0","0","0","0","0","0","0","0","0","0","1"
"105707","101","1834","0","0","0","0","0","0","0","0","0","0","0"
"105396","101","1837","9","0","0","0","0","0","0","0","0","0","1"
"105394","101","1837","0","2","0","0","0","0","0","0","0","0","1"
"116342","101","1740","1","8","0","0","0","0","0","0","0","0","3"
"105388","101","1837","8","0","0","0","0","0","0","0","0","0","1"
"180679","101","1128","0","25","0","0","0","0","0","0","0","0","2"
"105384","101","1837","3","0","0","0","0","0","0","0","0","0","1"
"116334","101","1740","1","0","0","0","0","0","0","0","0","0","1"
"180685","101","1128","0","1","0","0","0","0","0","0","0","0","1"
"105379","101","1837","3","0","0","0","0","0","0","0","0","0","0"
"180686","101","1128","2","0","0","0","0","0","0","0","0","0","1"
"105377","101","1837","1","0","0","0","0","0","0","0","0","0","2"
"105376","101","1837","0","0","0","0","0","0","0","0","0","0","0"
"105373","101","1837","0","0","0","0","0","0","0","0","0","0","0"
"246382","101","462","0","0","0","0","0","0","0","0","0","0","1"
"105367","101","1837","4","2","0","0","0","0","0","0","0","0","1"
"246386","101","462","0","0","0","0","0","0","0","0","0","0","0"
"180692","101","1128","0","0","0","0","0","0","0","0","0","0","2"
"116310","101","1741","0","81","0","0","0","0","0","0","0","0","2"
"116307","101","1741","1","0","0","0","0","0","0","0","0","0","0"
"105358","101","1837","2","2","0","0","0","0","0","0","0","0","1"
"180698","101","1128","0","0","0","0","0","0","0","0","0","0","1"
"116298","101","1741","0","2","0","0","0","0","0","0","0","0","2"
"105351","101","1837","0","0","0","0","0","0","0","0","0","0","1"
"105350","101","1837","3","0","0","0","0","0","0","0","0","0","1"
"105348","101","1837","0","0","0","0","0","0","0","0","0","0","1"
"105347","101","1837","0","4","0","0","0","0","0","0","0","0","2"
"105345","101","1837","0","10","0","0","0","0","0","0","0","0","2"
"105343","101","1837","0","0","0","0","0","0","0","0","0","0","1"
"105342","101","1837","0","0","0","0","0","0","0","0","0","0","1"
"246403","101","462","1","0","0","0","0","0","0","0","0","0","0"
"246412","101","462","0","0","0","0","0","0","0","0","0","0","1"
"116290","101","1741","0","0","0","0","0","0","0","0","0","0","1"
"116287","101","1741","2","0","0","0","0","0","0","0","0","0","0"
"116278","101","1741","0","0","0","0","0","0","0","0","0","0","1"
"116277","101","1741","0","0","0","0","0","0","0","0","0","0","1"
"180712","101","1128","1","0","0","0","0","0","0","0","0","0","1"
"105330","101","1837","1","0","0","0","0","0","0","0","0","0","1"
"105329","101","1837","2","0","0","0","0","0","0","0","0","0","2"
